t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
12869.69,601775,10257976,30,2
12870.22,601984,10257996,30,2
12870.74,602194,10258108,30,2
12871.26,602401,10258220,30,2
12871.79,602611,10258248,30,2
12872.31,602821,10258336,30,2
12872.83,603030,10258448,30,2
12873.35,603239,10258560,30,2
12873.88,603447,10258572,30,2
12874.40,603657,10258672,30,2
12874.93,603866,10258784,30,2
12875.45,604075,10258896,30,2
12875.97,604285,10258896,30,2
12876.50,604494,10259008,30,2
12877.02,604704,10259124,30,2
12877.55,604913,10259240,30,2
12878.07,605123,10259240,30,2
12878.59,605332,10259368,30,2
12879.12,605541,10259488,30,2
12879.64,605751,10259580,30,2
12880.17,605960,10259604,30,2
12880.69,606171,10259720,30,2
12881.21,606379,10259832,30,2
12881.74,606590,10259864,30,2
12882.26,606799,10259948,30,2
12882.78,607009,10260060,30,2
12883.31,607219,10260172,30,2
12883.83,607428,10260180,30,2
12884.36,607638,10260296,30,2
12884.88,607848,10260408,30,2
12885.40,608057,10260520,30,2
12885.93,608267,10260528,30,2
12886.45,608476,10260640,30,2
12886.97,608684,10260752,30,2
12887.50,608893,10260828,30,2
12888.02,609103,10260864,30,2
12888.55,609312,10260976,30,2
12889.07,609522,10261088,30,2
12889.59,609732,10261100,30,2
12890.12,609941,10261200,30,2
12890.64,610150,10261336,30,2
12891.17,610361,10261592,30,2
12891.69,610572,10261820,30,2
12892.22,610785,10262076,30,2
